date,user_id,plan,mrr,status,country,signup_date
2026-02-20,u0283,free,0,active,Mexico,2025-12-11
2026-02-20,u0284,pro,29,active,UK,2025-11-02
2026-02-20,u0286,free,0,active,France,2025-11-26
2026-02-20,u0287,free,0,active,USA,2025-10-16
2026-02-20,u0288,free,0,active,USA,2025-10-22
2026-02-20,u0289,free,0,churned,France,2025-12-14
2026-02-20,u0293,free,0,active,USA,2025-12-04
2026-02-20,u0294,pro,29,active,UK,2025-11-20
2026-02-20,u0295,free,0,churned,USA,2025-10-22
2026-02-20,u0296,pro,0,churned,USA,2025-12-27
2026-02-20,u0297,free,0,active,USA,2026-01-13
2026-02-20,u0298,enterprise,299,active,USA,2025-12-14
2026-02-20,u0299,pro,29,active,USA,2025-10-08
2026-02-20,u0300,enterprise,299,active,France,2025-11-03
2026-02-20,u0301,pro,29,active,Japan,2026-01-25
2026-02-20,u0302,free,0,active,Brazil,2025-11-27
2026-02-20,u0303,enterprise,299,active,USA,2025-10-31
2026-02-20,u0304,pro,29,active,USA,2025-12-15
2026-02-20,u0306,free,0,active,Spain,2025-11-18
2026-02-20,u0309,free,0,churned,Spain,2025-12-15
2026-02-20,u0311,free,0,active,USA,2025-12-11
2026-02-20,u0312,pro,29,active,France,2025-11-07
2026-02-20,u0313,enterprise,299,active,USA,2025-10-25
2026-02-20,u0314,pro,29,active,USA,2025-10-30
2026-02-20,u0316,pro,29,active,Mexico,2025-12-01
2026-02-20,u0318,pro,29,active,Germany,2025-12-17
2026-02-20,u0319,pro,29,active,Mexico,2025-10-19
2026-02-20,u0320,pro,29,active,Germany,2025-10-23
2026-02-20,u0323,free,0,active,Spain,2025-11-23
2026-02-20,u0324,pro,29,active,USA,2026-02-10
2026-02-20,u0325,pro,29,active,USA,2025-10-24
2026-02-20,u0326,pro,29,active,Spain,2025-11-08
2026-02-20,u0327,free,0,churned,Germany,2025-11-03
2026-02-20,u0328,pro,29,active,USA,2025-11-24
2026-02-20,u0329,free,0,active,USA,2025-11-09
2026-02-20,u0330,pro,29,active,Mexico,2025-10-14
2026-02-20,u0331,free,0,active,USA,2025-11-15
2026-02-20,u0333,enterprise,299,active,USA,2025-11-23
2026-02-20,u0334,pro,29,active,USA,2025-11-07
2026-02-20,u0335,free,0,active,Brazil,2025-11-26
2026-02-20,u0336,pro,0,churned,USA,2025-12-09
2026-02-20,u0337,free,0,active,France,2025-12-20
2026-02-20,u0338,pro,29,active,USA,2025-10-09
2026-02-20,u0339,pro,0,churned,UK,2025-12-31
2026-02-20,u0341,pro,29,active,Brazil,2025-12-14
2026-02-20,u0342,pro,29,active,USA,2025-10-05
2026-02-20,u0343,pro,29,active,Japan,2025-12-28
2026-02-20,u0344,free,0,active,USA,2025-10-26
2026-02-20,u0345,free,0,active,Japan,2026-01-14
2026-02-20,u0346,pro,29,active,USA,2025-12-15
2026-02-20,u0347,free,0,churned,UK,2025-11-20
2026-02-20,u0348,pro,0,churned,USA,2025-10-31
2026-02-20,u0349,pro,29,active,Japan,2025-11-18
2026-02-20,u0350,free,0,active,Brazil,2025-12-01
2026-02-20,u0351,enterprise,299,active,Mexico,2025-10-29
2026-02-20,u0352,free,0,churned,Germany,2025-12-22
2026-02-20,u0353,pro,29,active,USA,2025-11-26
2026-02-20,u0354,free,0,active,Japan,2025-10-27
2026-02-20,u0355,free,0,active,Germany,2025-12-11
2026-02-20,u0356,free,0,active,Brazil,2025-12-07
2026-02-20,u0357,free,0,active,USA,2025-12-19
2026-02-20,u0358,free,0,active,USA,2025-11-30
2026-02-20,u0359,free,0,churned,Germany,2025-11-06
2026-02-20,u0360,pro,29,active,Mexico,2025-11-13
2026-02-20,u0361,free,0,active,Spain,2025-11-01
2026-02-20,u0362,free,0,churned,Spain,2025-11-21
2026-02-20,u0363,free,0,active,Germany,2025-12-24
2026-02-20,u0364,free,0,active,Germany,2025-12-20
2026-02-20,u0366,enterprise,299,active,Spain,2025-11-08
2026-02-20,u0367,pro,29,active,France,2025-11-18
2026-02-20,u0368,enterprise,299,active,USA,2025-10-31
2026-02-20,u0369,pro,29,active,Japan,2025-10-27
2026-02-20,u0370,free,0,active,UK,2026-01-02
2026-02-20,u0372,enterprise,299,active,UK,2025-12-04
2026-02-20,u0373,pro,29,active,Spain,2025-11-22
2026-02-20,u0374,free,0,churned,Spain,2025-11-07
2026-02-20,u0375,enterprise,299,active,Brazil,2025-11-24
2026-02-20,u0376,pro,29,active,USA,2025-10-09
2026-02-20,u0378,free,0,churned,USA,2025-10-26
2026-02-20,u0379,free,0,active,UK,2025-11-26
2026-02-20,u0380,pro,29,active,UK,2025-12-25
2026-02-20,u0382,enterprise,299,active,USA,2025-11-05
2026-02-20,u0383,free,0,active,Spain,2025-11-30
2026-02-20,u0384,pro,29,active,Japan,2025-10-23
2026-02-20,u0385,pro,29,active,Mexico,2025-12-03
2026-02-20,u0386,pro,29,active,France,2025-10-27
2026-02-20,u0387,free,0,churned,Spain,2025-11-10
2026-02-20,u0388,pro,29,active,Japan,2025-11-01
2026-02-20,u0389,pro,0,churned,France,2025-10-08
2026-02-20,u0390,pro,29,active,Brazil,2025-10-17
2026-02-20,u0391,free,0,active,Germany,2025-12-14
2026-02-20,u0392,free,0,churned,Brazil,2025-11-14
2026-02-20,u0394,pro,29,active,USA,2025-10-24
2026-02-20,u0395,free,0,active,France,2026-02-06
2026-02-20,u0398,pro,29,active,Spain,2025-11-01
2026-02-20,u0399,enterprise,299,active,Spain,2025-12-04
2026-02-20,u0400,pro,29,active,France,2025-10-28
2026-02-20,u0401,pro,29,active,Mexico,2025-12-11
2026-02-20,u0402,free,0,active,Spain,2025-11-25
2026-02-20,u0403,free,0,churned,France,2025-11-13
2026-02-20,u0404,pro,29,active,Spain,2025-10-17
2026-02-20,u0409,free,0,active,UK,2025-11-07
2026-02-20,u0411,enterprise,299,active,USA,2025-11-01
2026-02-20,u0412,pro,29,active,USA,2025-11-25
2026-02-20,u0413,free,0,active,USA,2025-12-01
2026-02-20,u0414,pro,29,active,Brazil,2025-12-25
2026-02-20,u0416,pro,29,active,USA,2025-12-29
2026-02-20,u0419,free,0,active,USA,2025-11-13
2026-02-20,u0420,pro,29,active,USA,2025-11-04
2026-02-20,u0422,pro,29,active,Spain,2026-01-09
2026-02-20,u0424,enterprise,299,active,Japan,2025-10-30
2026-02-20,u0426,free,0,active,France,2025-11-28
2026-02-20,u0427,free,0,active,France,2026-01-05
2026-02-20,u0428,enterprise,299,active,USA,2025-11-09
2026-02-20,u0429,enterprise,299,active,USA,2025-10-15
2026-02-20,u0431,pro,29,active,Spain,2025-12-11
2026-02-20,u0432,pro,29,active,Spain,2026-01-07
2026-02-20,u0433,pro,29,active,USA,2025-10-23
2026-02-20,u0435,free,0,active,UK,2025-10-29
2026-02-20,u0436,pro,29,active,Japan,2025-12-28
2026-02-20,u0437,pro,29,active,USA,2025-10-31
2026-02-20,u0439,pro,29,active,USA,2025-11-05
2026-02-20,u0440,free,0,churned,USA,2025-11-17
2026-02-20,u0441,free,0,active,USA,2025-12-09
2026-02-20,u0442,pro,0,churned,Spain,2025-11-08
2026-02-20,u0444,pro,0,churned,USA,2025-10-30
2026-02-20,u0445,pro,29,active,Japan,2026-01-13
2026-02-20,u0447,enterprise,299,active,Mexico,2025-10-07
2026-02-20,u0448,pro,29,active,France,2026-02-05
2026-02-20,u0449,pro,29,active,USA,2025-12-18
2026-02-20,u0450,free,0,active,Japan,2025-10-27
2026-02-20,u0451,pro,29,active,Spain,2026-01-02
2026-02-20,u0453,pro,29,active,USA,2025-11-07
2026-02-20,u0454,pro,29,active,USA,2025-12-13
2026-02-20,u0455,pro,29,active,USA,2025-12-04
2026-02-20,u0456,free,0,churned,Germany,2025-10-25
2026-02-20,u0457,free,0,active,Germany,2026-01-04
2026-02-20,u0458,pro,29,active,USA,2025-12-11
2026-02-20,u0459,free,0,churned,Japan,2026-01-22
2026-02-20,u0460,free,0,active,France,2025-11-30
2026-02-20,u0461,enterprise,299,active,USA,2026-01-17
2026-02-20,u0462,pro,29,active,Spain,2025-10-27
2026-02-20,u0464,pro,29,active,USA,2025-10-29
2026-02-20,u0465,enterprise,299,active,Germany,2025-11-29
2026-02-20,u0467,free,0,active,USA,2025-10-14
2026-02-20,u0468,enterprise,299,active,France,2025-11-15
2026-02-20,u0469,free,0,active,Spain,2025-11-30
2026-02-20,u0471,pro,0,churned,Brazil,2025-11-08
2026-02-20,u0472,pro,0,churned,UK,2025-11-19
2026-02-20,u0473,free,0,churned,USA,2025-10-23
2026-02-20,u0474,pro,29,active,USA,2025-12-23
2026-02-20,u0475,pro,29,active,Japan,2025-10-24
2026-02-20,u0476,free,0,active,USA,2025-12-17
2026-02-20,u0477,free,0,active,Spain,2025-11-16
2026-02-20,u0478,free,0,churned,Brazil,2025-11-23
2026-02-20,u0479,free,0,active,France,2026-01-21
2026-02-20,u0480,free,0,active,Mexico,2025-11-22
2026-02-20,u0482,free,0,active,USA,2025-11-24
2026-02-20,u0484,free,0,active,Spain,2025-12-19
2026-02-20,u0485,enterprise,299,active,Japan,2025-10-23
2026-02-20,u0487,enterprise,299,active,Germany,2025-10-05
2026-02-20,u0488,free,0,active,Germany,2025-11-18
2026-02-20,u0489,free,0,active,USA,2025-12-22
2026-02-20,u0490,pro,29,active,USA,2025-11-27
2026-02-20,u0491,free,0,active,Germany,2025-11-18
2026-02-20,u0492,pro,29,active,UK,2025-10-21
2026-02-20,u0493,pro,29,active,USA,2025-10-31
2026-02-20,u0494,free,0,active,USA,2025-12-07
2026-02-20,u0495,pro,29,active,USA,2025-12-09
2026-02-20,u0496,free,0,active,Spain,2025-12-11
2026-02-20,u0497,pro,29,active,France,2025-10-29
2026-02-20,u0498,pro,29,active,USA,2025-12-07
2026-02-20,u0499,pro,29,active,Spain,2025-12-27
2026-02-20,u0500,pro,0,churned,USA,2025-10-28
2026-02-21,u0002,pro,0,churned,USA,2025-12-14
2026-02-21,u0004,pro,29,active,Mexico,2025-10-20
2026-02-21,u0005,pro,29,active,USA,2025-12-19
2026-02-21,u0006,pro,29,active,Spain,2025-11-05
2026-02-21,u0007,free,0,active,USA,2026-01-06
2026-02-21,u0008,free,0,active,USA,2025-12-04
2026-02-21,u0010,pro,29,active,USA,2025-12-03
2026-02-21,u0011,free,0,active,USA,2025-11-28
2026-02-21,u0012,pro,29,active,USA,2025-11-11
2026-02-21,u0013,free,0,churned,France,2025-11-17
2026-02-21,u0014,free,0,active,Spain,2025-11-05
2026-02-21,u0016,free,0,churned,USA,2026-01-07
2026-02-21,u0017,pro,29,active,UK,2025-12-06
2026-02-21,u0018,pro,0,churned,Brazil,2025-11-03
2026-02-21,u0019,pro,29,active,USA,2025-11-21
2026-02-21,u0020,free,0,active,Japan,2025-11-07
2026-02-21,u0022,enterprise,299,active,USA,2025-11-07
2026-02-21,u0023,free,0,active,Germany,2025-12-04
2026-02-21,u0024,free,0,active,USA,2025-11-03
2026-02-21,u0027,free,0,active,Germany,2025-11-01
2026-02-21,u0028,pro,29,active,Brazil,2025-11-05
2026-02-21,u0029,pro,29,active,Brazil,2025-11-12
2026-02-21,u0031,free,0,churned,Germany,2025-12-09
2026-02-21,u0032,pro,29,active,France,2025-10-15
2026-02-21,u0034,pro,29,active,Germany,2025-11-05
2026-02-21,u0035,free,0,churned,France,2025-10-30
2026-02-21,u0036,enterprise,299,active,Spain,2025-10-18
2026-02-21,u0037,free,0,active,Spain,2025-12-01
2026-02-21,u0038,enterprise,299,active,Germany,2025-10-27
2026-02-21,u0039,free,0,churned,UK,2025-10-24
2026-02-21,u0041,free,0,active,UK,2025-11-22
2026-02-21,u0042,enterprise,0,churned,USA,2025-11-14
2026-02-21,u0044,pro,29,active,Spain,2026-01-13
2026-02-21,u0045,pro,29,active,USA,2025-12-10
2026-02-21,u0046,pro,29,active,Japan,2025-11-30
2026-02-21,u0048,pro,29,active,USA,2025-11-17
2026-02-21,u0049,enterprise,299,active,France,2025-12-26
2026-02-21,u0050,pro,29,active,France,2025-12-22
2026-02-21,u0051,free,0,churned,Spain,2025-11-16
2026-02-21,u0052,pro,29,active,USA,2025-12-04
2026-02-21,u0053,pro,29,active,USA,2026-01-28
2026-02-21,u0055,enterprise,299,active,Spain,2026-01-26
2026-02-21,u0056,pro,29,active,USA,2025-12-07
2026-02-21,u0057,pro,29,active,Brazil,2025-10-24
2026-02-21,u0058,pro,29,active,Mexico,2025-11-28
2026-02-21,u0060,pro,29,active,Brazil,2025-10-29
2026-02-21,u0062,pro,29,active,Spain,2025-11-28
2026-02-21,u0063,pro,29,active,Mexico,2025-11-08
2026-02-21,u0064,free,0,active,Brazil,2025-12-04
2026-02-21,u0065,pro,0,churned,USA,2025-10-31
2026-02-21,u0066,pro,29,active,USA,2025-12-03
2026-02-21,u0067,enterprise,299,active,France,2025-10-28
2026-02-21,u0069,free,0,active,USA,2025-12-06
2026-02-21,u0070,enterprise,299,active,Spain,2025-12-13
2026-02-21,u0071,free,0,active,Japan,2025-12-14
2026-02-21,u0072,enterprise,299,active,UK,2025-11-23
2026-02-21,u0073,free,0,active,Brazil,2025-12-08
2026-02-21,u0074,free,0,active,Spain,2026-01-29
2026-02-21,u0076,enterprise,299,active,Mexico,2025-12-25
2026-02-21,u0077,free,0,active,USA,2025-10-09
2026-02-21,u0079,free,0,active,Brazil,2025-10-30
2026-02-21,u0081,enterprise,299,active,Germany,2025-10-23
2026-02-21,u0083,pro,29,active,Spain,2025-12-18
2026-02-21,u0084,free,0,churned,USA,2025-11-13
2026-02-21,u0085,enterprise,299,active,USA,2026-01-27
2026-02-21,u0086,enterprise,299,active,Japan,2025-12-26
2026-02-21,u0089,pro,29,active,Spain,2025-12-17
2026-02-21,u0091,free,0,active,Germany,2025-12-04
2026-02-21,u0092,enterprise,299,active,USA,2025-10-28
2026-02-21,u0095,free,0,churned,Spain,2025-11-27
2026-02-21,u0096,free,0,churned,USA,2025-10-12
2026-02-21,u0098,pro,29,active,France,2025-10-29
2026-02-21,u0099,pro,29,active,UK,2025-10-24
2026-02-21,u0101,free,0,active,UK,2025-11-15
2026-02-21,u0102,enterprise,299,active,Brazil,2025-11-25
2026-02-21,u0103,enterprise,299,active,UK,2025-10-25
2026-02-21,u0104,free,0,active,Spain,2025-10-09
2026-02-21,u0106,free,0,active,USA,2025-12-09
2026-02-21,u0107,pro,29,active,UK,2025-12-27
2026-02-21,u0108,enterprise,299,active,Japan,2025-10-05
2026-02-21,u0109,free,0,active,France,2025-12-09
2026-02-21,u0110,pro,29,active,USA,2025-12-14
2026-02-21,u0112,free,0,active,USA,2025-12-28
2026-02-21,u0113,pro,29,active,UK,2025-10-28
2026-02-21,u0115,pro,29,active,Mexico,2025-12-04
2026-02-21,u0116,free,0,churned,UK,2025-11-18
2026-02-21,u0117,free,0,active,Mexico,2025-11-24
2026-02-21,u0121,enterprise,299,active,UK,2026-01-15
2026-02-21,u0122,free,0,churned,Germany,2025-11-26
2026-02-21,u0123,free,0,active,USA,2026-01-10
2026-02-21,u0124,free,0,active,USA,2025-11-04
2026-02-21,u0127,pro,29,active,USA,2025-10-25
2026-02-21,u0128,enterprise,299,active,UK,2025-12-23
2026-02-21,u0129,pro,29,active,USA,2025-10-21
2026-02-21,u0130,pro,29,active,France,2025-11-17
2026-02-21,u0131,pro,29,active,USA,2026-01-03
2026-02-21,u0132,free,0,active,USA,2026-01-18
2026-02-21,u0134,free,0,churned,USA,2026-01-02
2026-02-21,u0135,free,0,active,Germany,2025-11-18
2026-02-21,u0136,pro,29,active,USA,2025-11-19
2026-02-21,u0137,pro,29,active,Mexico,2025-11-04
2026-02-21,u0138,free,0,active,Germany,2025-10-25
2026-02-21,u0140,pro,29,active,Spain,2026-01-02
2026-02-21,u0141,free,0,churned,USA,2025-12-11
2026-02-21,u0142,free,0,churned,USA,2025-10-11
2026-02-21,u0143,free,0,active,Germany,2025-11-23
2026-02-21,u0145,free,0,active,USA,2026-01-27
2026-02-21,u0148,free,0,churned,UK,2026-01-04
2026-02-21,u0149,enterprise,299,active,USA,2025-11-02
2026-02-21,u0151,free,0,active,Spain,2025-12-21
2026-02-21,u0152,pro,29,active,Brazil,2025-12-15
2026-02-21,u0153,pro,29,active,USA,2025-11-24
2026-02-21,u0154,free,0,active,Brazil,2025-12-08
2026-02-21,u0155,enterprise,299,active,Japan,2025-12-15
2026-02-21,u0156,pro,29,active,USA,2025-12-15
2026-02-21,u0157,pro,29,active,USA,2025-11-25
2026-02-21,u0158,pro,29,active,USA,2025-11-11
2026-02-21,u0160,pro,29,active,Japan,2025-12-10
2026-02-21,u0161,pro,29,active,Brazil,2025-12-27
2026-02-21,u0162,free,0,active,USA,2025-10-22
2026-02-21,u0163,pro,29,active,USA,2025-10-25
2026-02-21,u0164,free,0,active,Japan,2025-11-12
2026-02-21,u0165,pro,29,active,USA,2025-12-18
2026-02-21,u0166,free,0,churned,USA,2025-11-14
2026-02-21,u0168,pro,29,active,USA,2026-01-07
2026-02-21,u0169,free,0,churned,Brazil,2025-12-26
2026-02-21,u0170,enterprise,299,active,Mexico,2025-11-06
2026-02-21,u0172,pro,29,active,USA,2025-10-26
2026-02-21,u0173,pro,29,active,USA,2025-11-01
2026-02-21,u0174,pro,29,active,Germany,2025-11-08
2026-02-21,u0175,enterprise,0,churned,France,2025-11-30
2026-02-21,u0177,pro,29,active,Japan,2025-11-01
2026-02-21,u0178,pro,29,active,USA,2025-10-12
2026-02-21,u0179,pro,29,active,Brazil,2025-11-02
2026-02-21,u0180,pro,29,active,UK,2025-11-03
2026-02-21,u0181,enterprise,299,active,Japan,2026-01-24
2026-02-21,u0182,free,0,churned,USA,2025-10-29
2026-02-21,u0183,enterprise,299,active,Japan,2025-12-30
2026-02-21,u0184,pro,29,active,USA,2025-11-11
2026-02-21,u0185,enterprise,299,active,USA,2025-12-04
2026-02-21,u0187,free,0,active,USA,2025-11-12
2026-02-21,u0188,enterprise,299,active,USA,2025-10-11
2026-02-21,u0189,pro,29,active,Germany,2025-11-19
2026-02-21,u0192,free,0,churned,USA,2025-12-24
2026-02-21,u0193,pro,29,active,Brazil,2025-12-30
2026-02-21,u0194,free,0,active,Spain,2025-10-25
2026-02-21,u0195,pro,29,active,UK,2025-12-11
2026-02-21,u0198,free,0,active,UK,2025-12-07
2026-02-21,u0200,free,0,active,France,2025-12-19
2026-02-21,u0204,pro,29,active,Spain,2025-12-14
2026-02-21,u0205,enterprise,299,active,Spain,2025-10-13
2026-02-21,u0206,free,0,churned,Brazil,2025-12-19
2026-02-21,u0207,free,0,active,France,2025-11-17
2026-02-21,u0208,pro,29,active,Mexico,2026-01-05
2026-02-21,u0209,free,0,active,Spain,2025-10-25
2026-02-21,u0210,free,0,active,Germany,2025-11-13
2026-02-21,u0212,pro,29,active,Spain,2025-11-25
2026-02-21,u0213,free,0,active,USA,2025-10-10
2026-02-21,u0214,pro,29,active,UK,2025-12-17
2026-02-21,u0215,pro,29,active,UK,2026-01-15
2026-02-21,u0216,free,0,active,USA,2025-11-02
2026-02-21,u0217,pro,29,active,Spain,2025-11-03
2026-02-21,u0218,pro,29,active,Japan,2025-11-10
2026-02-21,u0220,pro,29,active,Brazil,2026-01-03
2026-02-21,u0222,free,0,active,Japan,2025-12-13
2026-02-21,u0223,pro,29,active,Brazil,2025-10-25
2026-02-21,u0224,pro,29,active,Mexico,2025-11-10
2026-02-21,u0226,free,0,active,USA,2025-10-31
2026-02-21,u0227,free,0,active,Spain,2025-10-15
2026-02-21,u0228,free,0,active,Spain,2026-02-13
2026-02-21,u0229,pro,29,active,Mexico,2025-12-26
2026-02-21,u0230,enterprise,299,active,USA,2026-01-03
2026-02-21,u0231,free,0,active,USA,2025-12-10
2026-02-21,u0232,pro,29,active,France,2025-11-07
2026-02-21,u0233,pro,29,active,USA,2026-01-16
2026-02-21,u0234,free,0,active,Japan,2025-11-21
2026-02-21,u0235,pro,29,active,Japan,2025-11-22
2026-02-21,u0236,free,0,active,Germany,2025-12-23
2026-02-21,u0237,free,0,active,Mexico,2025-12-14
2026-02-21,u0238,free,0,active,UK,2025-11-08
2026-02-21,u0239,enterprise,299,active,USA,2025-11-14
2026-02-21,u0240,pro,29,active,UK,2025-11-13
2026-02-21,u0241,pro,29,active,Germany,2026-01-30
2026-02-21,u0243,free,0,active,UK,2025-11-18
2026-02-21,u0244,free,0,active,USA,2025-12-28
2026-02-21,u0246,free,0,churned,USA,2025-11-19
2026-02-21,u0248,enterprise,299,active,UK,2026-01-14
2026-02-21,u0249,pro,29,active,USA,2025-10-18
2026-02-21,u0250,free,0,active,USA,2025-11-16
2026-02-21,u0251,free,0,active,Germany,2026-01-26
2026-02-21,u0252,pro,0,churned,USA,2025-12-01
2026-02-21,u0253,pro,29,active,Brazil,2025-12-08
2026-02-21,u0254,pro,0,churned,USA,2025-11-26
2026-02-21,u0255,pro,29,active,USA,2025-12-14
2026-02-21,u0256,pro,0,churned,USA,2025-11-17
2026-02-21,u0257,free,0,active,USA,2026-01-02
2026-02-21,u0260,enterprise,299,active,USA,2025-11-16
2026-02-21,u0261,free,0,active,UK,2026-01-09
2026-02-21,u0262,pro,29,active,UK,2025-11-03
2026-02-21,u0263,free,0,churned,Mexico,2026-01-20
2026-02-21,u0265,pro,29,active,Japan,2025-10-05
2026-02-21,u0266,free,0,active,Spain,2025-11-22
2026-02-21,u0267,free,0,churned,France,2025-12-03
2026-02-21,u0268,pro,0,churned,Brazil,2025-11-13
2026-02-21,u0270,pro,29,active,Germany,2026-01-24
2026-02-21,u0271,free,0,active,Germany,2025-12-02
2026-02-21,u0273,pro,29,active,USA,2025-10-25
2026-02-21,u0275,free,0,churned,USA,2025-12-31
2026-02-21,u0276,free,0,active,Japan,2025-12-12
2026-02-21,u0277,pro,29,active,France,2025-10-22
2026-02-21,u0278,enterprise,299,active,USA,2025-11-14
2026-02-21,u0280,free,0,churned,Mexico,2025-11-15
2026-02-21,u0281,pro,29,active,France,2025-11-08
2026-02-21,u0283,free,0,active,Mexico,2025-12-11
2026-02-21,u0284,pro,29,active,UK,2025-11-02
2026-02-21,u0286,free,0,active,France,2025-11-26
2026-02-21,u0287,free,0,active,USA,2025-10-16
2026-02-21,u0288,free,0,active,USA,2025-10-22
2026-02-21,u0289,free,0,churned,France,2025-12-14
2026-02-21,u0293,free,0,active,USA,2025-12-04
2026-02-21,u0294,pro,29,active,UK,2025-11-20
2026-02-21,u0295,free,0,churned,USA,2025-10-22
2026-02-21,u0296,pro,0,churned,USA,2025-12-27
2026-02-21,u0297,free,0,active,USA,2026-01-13
2026-02-21,u0298,enterprise,299,active,USA,2025-12-14
2026-02-21,u0299,pro,29,active,USA,2025-10-08
2026-02-21,u0300,enterprise,299,active,France,2025-11-03
2026-02-21,u0301,pro,29,active,Japan,2026-01-25
2026-02-21,u0302,free,0,active,Brazil,2025-11-27
2026-02-21,u0303,enterprise,299,active,USA,2025-10-31
2026-02-21,u0304,pro,29,active,USA,2025-12-15
2026-02-21,u0306,free,0,active,Spain,2025-11-18
2026-02-21,u0309,free,0,churned,Spain,2025-12-15
2026-02-21,u0311,free,0,active,USA,2025-12-11
2026-02-21,u0312,pro,29,active,France,2025-11-07
2026-02-21,u0313,enterprise,299,active,USA,2025-10-25
2026-02-21,u0314,pro,29,active,USA,2025-10-30
2026-02-21,u0316,pro,29,active,Mexico,2025-12-01
2026-02-21,u0318,pro,29,active,Germany,2025-12-17
2026-02-21,u0319,pro,29,active,Mexico,2025-10-19
2026-02-21,u0320,pro,29,active,Germany,2025-10-23
2026-02-21,u0323,free,0,active,Spain,2025-11-23
2026-02-21,u0324,pro,29,active,USA,2026-02-10
2026-02-21,u0325,pro,29,active,USA,2025-10-24
2026-02-21,u0326,pro,29,active,Spain,2025-11-08
2026-02-21,u0327,free,0,churned,Germany,2025-11-03
2026-02-21,u0328,pro,29,active,USA,2025-11-24
2026-02-21,u0329,free,0,active,USA,2025-11-09
2026-02-21,u0330,pro,29,active,Mexico,2025-10-14
2026-02-21,u0331,free,0,active,USA,2025-11-15
2026-02-21,u0333,enterprise,299,active,USA,2025-11-23
2026-02-21,u0334,pro,29,active,USA,2025-11-07
2026-02-21,u0335,free,0,active,Brazil,2025-11-26
2026-02-21,u0336,pro,0,churned,USA,2025-12-09
2026-02-21,u0337,free,0,active,France,2025-12-20
2026-02-21,u0338,pro,29,active,USA,2025-10-09
2026-02-21,u0339,pro,0,churned,UK,2025-12-31
2026-02-21,u0341,pro,29,active,Brazil,2025-12-14
2026-02-21,u0342,pro,29,active,USA,2025-10-05
2026-02-21,u0343,pro,29,active,Japan,2025-12-28
2026-02-21,u0344,free,0,active,USA,2025-10-26
2026-02-21,u0345,free,0,active,Japan,2026-01-14
2026-02-21,u0346,pro,29,active,USA,2025-12-15
2026-02-21,u0347,free,0,churned,UK,2025-11-20
2026-02-21,u0348,pro,0,churned,USA,2025-10-31
2026-02-21,u0349,pro,29,active,Japan,2025-11-18
2026-02-21,u0350,free,0,active,Brazil,2025-12-01
2026-02-21,u0351,enterprise,299,active,Mexico,2025-10-29
2026-02-21,u0352,free,0,churned,Germany,2025-12-22
2026-02-21,u0353,pro,29,active,USA,2025-11-26
2026-02-21,u0354,free,0,active,Japan,2025-10-27
2026-02-21,u0355,free,0,active,Germany,2025-12-11
2026-02-21,u0356,free,0,active,Brazil,2025-12-07
2026-02-21,u0357,free,0,active,USA,2025-12-19
2026-02-21,u0358,free,0,active,USA,2025-11-30
2026-02-21,u0359,free,0,churned,Germany,2025-11-06
2026-02-21,u0360,pro,29,active,Mexico,2025-11-13
2026-02-21,u0361,free,0,active,Spain,2025-11-01
2026-02-21,u0362,free,0,churned,Spain,2025-11-21
2026-02-21,u0363,free,0,active,Germany,2025-12-24
2026-02-21,u0364,free,0,active,Germany,2025-12-20
2026-02-21,u0366,enterprise,299,active,Spain,2025-11-08
2026-02-21,u0367,pro,29,active,France,2025-11-18
2026-02-21,u0368,enterprise,299,active,USA,2025-10-31
2026-02-21,u0369,pro,29,active,Japan,2025-10-27
2026-02-21,u0370,free,0,active,UK,2026-01-02
2026-02-21,u0372,enterprise,299,active,UK,2025-12-04
2026-02-21,u0373,pro,29,active,Spain,2025-11-22
2026-02-21,u0374,free,0,churned,Spain,2025-11-07
2026-02-21,u0375,enterprise,299,active,Brazil,2025-11-24
2026-02-21,u0376,pro,29,active,USA,2025-10-09
2026-02-21,u0378,free,0,churned,USA,2025-10-26
2026-02-21,u0379,free,0,active,UK,2025-11-26
2026-02-21,u0380,pro,29,active,UK,2025-12-25
2026-02-21,u0382,enterprise,299,active,USA,2025-11-05
2026-02-21,u0383,free,0,active,Spain,2025-11-30
2026-02-21,u0384,pro,29,active,Japan,2025-10-23
2026-02-21,u0385,pro,29,active,Mexico,2025-12-03
2026-02-21,u0386,pro,29,active,France,2025-10-27
2026-02-21,u0387,free,0,churned,Spain,2025-11-10
2026-02-21,u0388,pro,29,active,Japan,2025-11-01
2026-02-21,u0389,pro,0,churned,France,2025-10-08
2026-02-21,u0390,pro,29,active,Brazil,2025-10-17
2026-02-21,u0391,free,0,active,Germany,2025-12-14
2026-02-21,u0392,free,0,churned,Brazil,2025-11-14
2026-02-21,u0394,pro,29,active,USA,2025-10-24
2026-02-21,u0395,free,0,active,France,2026-02-06
2026-02-21,u0398,pro,29,active,Spain,2025-11-01
2026-02-21,u0399,enterprise,299,active,Spain,2025-12-04
2026-02-21,u0400,pro,29,active,France,2025-10-28
2026-02-21,u0401,pro,29,active,Mexico,2025-12-11
2026-02-21,u0402,free,0,active,Spain,2025-11-25
2026-02-21,u0403,free,0,churned,France,2025-11-13
2026-02-21,u0404,pro,29,active,Spain,2025-10-17
2026-02-21,u0409,free,0,active,UK,2025-11-07
2026-02-21,u0411,enterprise,299,active,USA,2025-11-01
